sitting duck,,"속수무책으로 당하는 약자, 공격하기 쉬운 대상","Alone on the open field, he was a sitting duck."
come clean,,"실토하다, 자백하다, 솔직히 털어놓다",He finally decided to come clean about the missing money.
induce,/ɪnˈdus/,"유발하다, 초래하다 <격식>",Certain foods can induce a headache in sensitive people.
adulthood,/əˈdʌltˌhʊd/,"성인, 성년, 성인임",He moved abroad shortly after reaching adulthood.
aspire,/əˈspaɪər/,"(~하기를) 열망하다, 염원하다 <""aspire to + 동사원형"" 형태로 씀>",Many young athletes aspire to compete in the Olympics.
marvelous,/ˈmɑrvələs/,"기막히게 좋은, 경탄할 만한",We had a marvelous time at the seaside resort.
containment,/kənˈteɪnmənt/,(좋지 않은 일의) 억제,The government focused on the containment of the disease outbreak.
testimony,/ˈtɛstəˌmoʊni/,"(공식적인) 발언, 진술",Her testimony in court helped convict the criminal.
as long as,,"~하는 한은, ~이기만 하면, ~하기만 하면",You can borrow my car as long as you drive carefully.
queasy,/ˈkwizi/,"메스꺼운, 욕지기나는 <비격식적인 표현>",The rocking boat made her feel a little queasy.
conclude,/kənˈklud/,"끝내다, 마치다, 마무리하다",The professor will conclude the lecture with a short summary.
firework,/ˈfaɪərˌwɜrk/,폭죽,A single firework lit up the entire night sky.
mock,/mɑk/,"(특히 흉내를 내며) 놀리다, 조롱하다",The other kids would mock him for his old shoes.
meant to ~,,"~하기로 되어 있는, ~할 예정인, ~하지 않으면 안 되는",You were meant to call me back an hour ago.
conviction,/kənˈvɪkʃən/,"(강한) 신념, 의견",She spoke with deep conviction about the need for change.
abdomen,/ˈæbdəmən/,"배, 복부",The patient complained of sharp pain in the lower abdomen.
start over,,다시 시작하다,"After the mistake, we had to start over from scratch."
gal pal,/ˈgæl ˈpæl/,여자인 친구,She went shopping with her gal pal all afternoon.
project,/prəˈdʒɛkt/,"예상하다, 추정하다",Analysts project a steady rise in sales next year.
integrity,/ɪnˈtɛgrəti/,"진실성, 고결함, 정직, 청렴",The judge was admired for her honesty and integrity.
pristine,/ˈprɪsˌtin/,"완전 새 것 같은, 아주 깨끗한",The mountain lake was pristine and perfectly clear.
discrimination,/dɪˌskrɪməˈneɪʃən/,"(차이를 구분해 낼 수 있는) 식별력, 판별력",A wine expert needs great discrimination in judging flavors.
light up,,"(빛, 색이) ~을 밝히다, 환하게 만들다",The fireworks lit up the sky in brilliant colors.
for sale,,팔려고 내놓은,They put their old house up for sale last week.
digest,/daɪˈdʒɛst/,"(음식을) 소화하다, 소화시키다",It takes time to digest a heavy meal properly.
bizarre,/bɪˈzɑr/,"기괴한, 기이한, 특이한",He told us a bizarre story about talking animals.
archive,/ˈɑrˌkaɪv/,"기록 보관소, 보존 기록",The old newspapers are stored in the city archive.
sounds like a plan,,"좋아요, 그래요, 좋은 생각이야 <상대의 말에 동의를 나타내는 표현>",Meeting at noon sounds like a plan to everyone.
flimsy,/ˈflɪmzi/,"조잡한, 엉성하게 만든, 약한",The flimsy umbrella broke in the first strong gust.
ballot,/ˈbælət/,"무기명 투표, 비밀 투표",Members cast their votes by secret ballot.
shove,/ʃʌv/,"(거칠게) 밀치다, 떠밀다",He gave the heavy door a hard shove to open it.
forestry,/ˈfɔrəstri/,"임학, 임업, 삼림 관리",She studied forestry to help manage the national parks.
infuriate,/ɪnˈfjʊriˌeɪt/,극도로 화나게 만들다,His constant lateness never fails to infuriate the boss.
wretched,/ˈrɛtʃɪd/,"기분이 매우 안 좋은, 비참한, 몸 상태가 아주 나쁜",He felt wretched and feverish after catching the flu.
overseer,/ˈoʊvərˌsiər/,"감독관, 감독 기관 <시스템, 활동 등이 적절히 이뤄지도록 감독하는 사람>",The overseer inspected the workers' progress every morning.
out of business,,폐업한,The old bookstore finally went out of business last year.
ease into ~,,"~에 서서히 익숙해지다, ~에 서서히 친숙해지다",She slowly eased into her new role as manager.
have got,,"있다, 가지고 있다, 가지다",I have got a meeting scheduled for early tomorrow.
predecessor,/ˈprɛdəˌsɛsər/,전임자,The new director continued the projects started by her predecessor.
distribution,/ˌdɪstrəˈbjuʃən/,유통 <제품/상품을 생산자에서 소비자에게 도달되게 하는 과정>,The company improved the distribution of its products nationwide.
belly,/ˈbɛli/,배,The baby giggled when I tickled his round belly.
footage,/ˈfʊtɪdʒ/,"(특정한 사건을 담은) 장면, 화면, 영상",Security footage captured the thief entering the building.
malicious,/məˈlɪʃəs/,"악의적인, 적의 있는",She spread malicious rumors about her coworker.
landline,/ˈlændˌlaɪn/,일반 전화,Many households no longer keep a traditional landline.
evoke,/ɪˈvoʊk/,"~을 떠올리게 만들다, 불러일으키다, 상기시키다 <격식 있는 표현>",The old song can evoke memories of my childhood.
bona fide,,"진정한, 진실된, 진짜의 <라틴어에서 유래한 표현>",He is a bona fide expert in ancient languages.
adversity,/ædˈvɜrsəti/,역경 <격식>,She showed great courage in the face of adversity.
give ~ a go,,~을 한번 해 보다,"I've never tried skiing, but I'll give it a go."
uncalled for,,"(행동, 발언이) 부적절한, 부당한",His rude comment was completely uncalled for.
euphoria,/juˈfɔriə/,"희열, 도취, 행복감",A wave of euphoria swept over the winning team.
subsequently,/ˈsʌbsɪkwəntli/,"그 뒤에, 나중에 <격식 있는 표현>",He was arrested and subsequently released on bail.
desertification,/dɪˌzɜrtəfɪˈkeɪʃən/,사막화,Overgrazing is a major cause of desertification in the region.
repentant,/rɪˈpɛntənt/,"뉘우치는, 회개하는, 후회하는",The repentant thief returned everything he had stolen.
circumscribe,/ˈsɜrkəmˌskraɪb/,"(권리, 자유 등을) 제한하다, 억제하다",New rules circumscribe the powers of local officials.
home remedy,/ˈhoʊm ˈrɛmədi/,"민간요법, 가정요법",My grandmother swears by a home remedy for the common cold.
square,/skwɛr/,"~와 일치하다, 들어맞다",His story doesn't quite square with the evidence.
atheist,/ˈeɪθiɪst/,무신론자,"As an atheist, he does not believe in any god."
contemptuous,/kənˈtɛmptʃuəs/,"경멸하는, 업신여기는",She gave him a contemptuous look and walked away.
dialect,/ˈdaɪəˌlɛkt/,"방언, 사투리",The villagers speak a dialect quite different from the standard language.
ad hoc,,"즉석의, 필요에 의해 즉석에서 마련된 <라틴어에서 유래. 한시적으로 마련된 것을 뜻함>",They formed an ad hoc committee to handle the emergency.
muster,/ˈmʌstər/,"(병사, 병력 등을) 소집하다, 동원하다",The general tried to muster more troops for the battle.
reincarnation,/ˌriɪnkɑrˈneɪʃən/,환생,Many Hindus believe in the reincarnation of the soul.
fidelity,/fɪˈdɛləti/,"(배우자에 대한) 신의, 정절",He promised lifelong fidelity to his wife.
distress,/dɪˈstrɛs/,"괴롭히다, 고통스럽게 하다",The sad news continued to distress her for weeks.
save,/seɪv/,"(돈을) ~을 모으다, ~을 저축하다",They tried to save enough money to buy a house.
foot traffic,/ˈfʊt ˈtræfɪk/,유동 인구,The new store location gets a lot of foot traffic.
in vain,,"헛수고인, 헛되이, 허사가 되어","They searched all night, but their efforts were in vain."
strenuous,/ˈstrɛnjuəs/,"불굴의, 굽히지 않는, 완강한",She made strenuous efforts to finish the marathon.
subordinate,/səˈbɔrdənət/,(~에) 종속된,"In this system, personal wishes are subordinate to the group's needs."
feverish,/ˈfivərɪʃ/,"열이 나는, 열로 인한",The child felt hot and feverish throughout the night.
whim,/wɪm/,"(일시적인) 기분, 변덕",He bought the expensive watch on a sudden whim.
antiquity,/ænˈtɪkwəti/,"유물, 고대 유물 <주로 복수형으로 씀>",The museum houses many rare antiquities from ancient Greece.
disarray,/ˌdɪsəˈreɪ/,"(상황, 장소의) 혼란스러움, 혼란",The office was in complete disarray after the sudden move.
defiant,/dɪˈfaɪənt/,"반항하는, 저항하는",The defiant teenager refused to obey his parents' rules.
scoop,/skup/,"뜨다, 파다, 푸다, 퍼 올리다",She used a spoon to scoop the ice cream into bowls.
rioter,/ˈraɪətər/,폭도,One rioter threw a rock through the shop window.
publicize,/ˈpʌbləˌsaɪz/,"(일반 사람들에게) 공표하다, 알리다, 홍보하다",The company spent millions to publicize its new product.
pack up,,"(기계가) 작동을 멈추다, 서다",My old laptop finally packed up during the meeting.
fraction,/ˈfrækʃən/,"아주 적은 일부, 아주 조금",Only a small fraction of the applicants were accepted.
deliberate,/dɪˈlɪbərət/,"고의의, 의도적인, 계획적인","The insult was clearly deliberate, not an accident."
get back on the horse,,실패했던 걸 다시 시도하다,After the injury he had to get back on the horse and race again.
debut,/deɪˈbjuː/,"데뷔, 첫 출연, 첫 등장",Her film debut earned rave reviews from every major critic.
like,/laɪk/,(인용문 앞에서) ~라고 말하다,"She was like, ""I can't believe you actually did that."""
provocation,/ˌprɑːvəˈkeɪʃən/,"도발, 자극, 화낼 이유",He lost his temper at the slightest provocation from his coworkers.
complementary,/ˌkɑːmpləˈmentri/,상호 보완적인,"Their skills are complementary, so they make an excellent team."
get there,,"(과제, 목표 등을) 해 내다, 달성하다","It's a tough goal, but with practice we'll get there."
go haywire,,"고장 나다, 잘못되다, 통제 불능이 되다, 맛 가다",The computer started to go haywire right before the deadline.
contender,/kənˈtendər/,"도전자, 경쟁자, 우승 후보 <보통 대회나 경쟁에 참여한 사람>",She quickly became a serious contender for the championship title.
skyrocket,/ˈskaɪˌrɑːkɪt/,(물가 등이) 급등하다,Housing prices skyrocketed in the city over the past year.
hold on to ~,,"(자기에게 유리한 것을) 고수하다, 지키다",You should hold on to those old coins; they're valuable now.
projectile,/prəˈdʒektəl/,"(총알, 포탄 등의) 발사체, 발사물",The cannon launched a heavy projectile across the open field.
gill,/ɡɪl/,아가미,Fish breathe by passing water over their delicate gills.
pathetically,/pəˈθetɪkli/,"애처롭게, 애절하게, 감상적으로",The lost puppy whined pathetically outside the locked front door.
grant,/ɡrænt/,(정부나 단체에서 주는) 보조금,The university received a large grant for cancer research.
clingy,/ˈklɪŋi/,"(사람이) 집착하는, 들러붙는 <타인에게 지나치게 의존하려는>",Her new boyfriend became clingy and texted her every few minutes.
rehabilitate,/ˌriːhəˈbɪlɪteɪt/,"재활 치료를 하다, 갱생시키다",The program helps rehabilitate injured soldiers back into daily life.
enchanted,/ɪnˈtʃæntɪd/,마법에 걸린,The enchanted forest glowed softly under the pale moonlight.
genuinely,/ˈdʒenjuɪnli/,"진짜로, 진정으로, 진심 어리게",I'm genuinely happy that you finally got the promotion.
defrost,/diːˈfrɔːst/,(특히 식품을) 해동하다,Remember to defrost the chicken before you start cooking dinner.
not to mention,,"~은 말할 것도 없고, ~은 물론이고","The trip was expensive, not to mention exhausting for everyone."
compelling,/kəmˈpelɪŋ/,"설득력 있는, 강력한",The lawyer presented a compelling argument that swayed the jury.
benevolent,/bəˈnevələnt/,(특히 권위 있는 위치의 사람들이) 자애로운 <격식>,The benevolent king lowered taxes to help his struggling people.
feed on ~,,"(동물이) ~을 먹다, ~을 먹고 살다",Owls typically feed on small rodents that come out at night.
root for ~,,~를 응원하다,The whole town came out to root for the local team.
spatula,/ˈspætʃələ/,주걱 <요리 중에 음식을 뒤집는 도구>,She flipped the pancakes carefully with a wooden spatula.
in good hands,,"(맡겨서) 안심할 수 있는, 잘 관리되는",Don't worry about your dog; he's in good hands with us.
smirk,/smɜːrk/,히죽히죽 웃다,He smirked knowingly when she finally realized her mistake.
triumph,/ˈtraɪəmf/,"성취, 업적, 대성공, 개가(凱歌)",Winning the award was a personal triumph after years of effort.
ornamental,/ˌɔːrnəˈmentl/,장식용의,The garden was full of ornamental plants rather than vegetables.
incorrigible,/ɪnˈkɔːrɪdʒəbl/,"구제 불능의, 고질적인 <사람이 고치거나 개선할 수 없는>",He's an incorrigible liar who never admits the truth.
in jeopardy,,위기에 처한,The company's future was in jeopardy after the massive lawsuit.
ferment,/fərˈment/,발효되다,The grapes are left to ferment for several weeks in barrels.
tenuous,/ˈtenjuəs/,"보잘것없는, 미약한, 시시한",His connection to the crime was tenuous at best.
enticing,/ɪnˈtaɪsɪŋ/,유혹적인,The smell of fresh bread was absolutely enticing this morning.
compliment,/ˈkɑːmplɪment/,칭찬하다,She complimented him on his beautifully written speech.
graze,/ɡreɪz/,"(피부가) 까진 상처, 긁힌 상처, 찰과상",He got a nasty graze on his knee after falling.
wiretap,/ˈwaɪərtæp/,도청 장치,Police installed a wiretap to record the suspect's phone calls.
nonconformist,/ˌnɑːnkənˈfɔːrmɪst/,이단아 <일반적인 관행을 따르지 않는 사람>,"As a nonconformist, she refused to follow the company dress code."
mesmerize,/ˈmezməraɪz/,"최면을 걸듯 마음을 사로잡다, 완전 넋을 빼놓다",The dancer's graceful movements mesmerized the entire audience.
preconception,/ˌpriːkənˈsepʃən/,선입견,Try to set aside your preconceptions before meeting the new team.
fathom,/ˈfæðəm/,"(의미 등을) 헤아리다, 가늠하다",I can't fathom why she would quit such a great job.
mandate,/ˈmændeɪt/,"(법, 규정 등으로) 강제하다, 요구하다",The new law mandates that all cars have safety airbags.
mandate,/ˈmændeɪt/,"(공식적인) 지시, 명령",The governor received a clear mandate to reform the schools.
corridor,/ˈkɔːrɪdɔːr/,"복도, 회랑",She hurried down the long corridor toward the meeting room.
minuscule,/ˈmɪnəskjuːl/,"아주 적은, 아주 작은",The chances of winning the lottery are absolutely minuscule.
roll on,,(시간이) 흐르다,"As the years rolled on, the small village slowly grew."
frowny,/ˈfraʊni/,(얼굴을) 찡그린,The child drew a frowny face when she felt upset.
resort to ~,,"~에 기대다, 의지하다","When words failed, they resorted to violence to settle the dispute."
embody,/ɪmˈbɑːdi/,"상징하다, 구현하다, 구체화하다",She embodies the spirit of kindness in everything she does.
embody,/ɪmˈbɑːdi/,"포함하다, 담다 (격식)",The report embodies the findings of a decade of research.
communal,/kəˈmjuːnl/,"(특히 함께 사는 사람들) 공동의, 공용의",The residents share a communal kitchen on the ground floor.
alleyway,/ˈæliweɪ/,"골목, 좁은 길","The cat slipped quietly into the dark, narrow alleyway."
wee hours,/ˌwiː ˈaʊərz/,꼭두새벽 <자정에서 해 뜰 때까지를 가리킴>,They talked until the wee hours of the morning.
standard,/ˈstændərd/,"(특정 부대를 상징하는) 기(旗), 군기",The soldiers marched proudly behind their regiment's standard.
wreak havoc,,(~에) 큰 피해를 주다,The storm wreaked havoc across the coastal towns overnight.
tortured,/ˈtɔːrtʃərd/,"극심한 고통에 시달리는, 지독히 고통스러운 <명사 앞에만 씀>",The poet was a tortured soul haunted by past regrets.
reap,/riːp/,"(농작물을) 수확하다, 거둬들이다",The farmers reap the wheat every year in late summer.
feud,/fjuːd/,"(오랜 동안의) 불화, 반목",The two families had a bitter feud lasting many generations.
smolder,/ˈsmoʊldər/,(불이) 불꽃 없이 서서히 연소하다,The campfire continued to smolder long after everyone slept.
smolder,/ˈsmoʊldər/,"들끓다, 끓어오르다, 가득 차다",Resentment smoldered within him for years after the betrayal.
futon,/ˈfuːtɑːn/,"소파 침대 <펼쳐서 침대로 쓸 수도 있고, 접어서 소파로 쓸 수 있는 가구>",Our guests slept on the futon in the living room.
straightforward,/ˌstreɪtˈfɔːrwərd/,"간단한, 쉬운, 복잡하지 않은",The instructions were straightforward and easy to follow.
telecommute,/ˈtelɪkəmjuːt/,(컴퓨터 등에 접속해서) 재택 근무하다,Many employees now telecommute several days a week from home.
house,/haʊz/,"보관하다, 소장하다, 수용하다",The museum houses thousands of priceless ancient artifacts.
regain,/rɪˈɡeɪn/,"(능력, 특성 등을) 되찾다, 회복하다",It took months for him to regain his full strength.
relent,/rɪˈlent/,"(기세, 강도 등이) 수그러들다, 누그러지다",The heavy rain finally relented late in the afternoon.
sanction,/ˈsæŋkʃən/,"허가, 승인, 인가",The project cannot proceed without official sanction from the board.
flesh,/fleʃ/,"(마음, 정신에 대비되는 사람의) 육체, 몸 <주로 the flesh로 씀>","The spirit is willing, but the flesh is weak."
conform,/kənˈfɔːrm/,"(~에) 순응하다, 따르다",New students are expected to conform to the school's rules.
hayride,/ˈheɪraɪd/,건초 더미 위에 올라타고 가기,The children enjoyed a bumpy hayride through the autumn fields.
acrid,/ˈækrɪd/,"(냄새나 맛이) 매캐한, 콕 쏘는 듯한",The acrid smoke from the fire made everyone cough.
defund,/diːˈfʌnd/,~에 대한 자금 지원을 중단하다,Lawmakers threatened to defund the program after the scandal broke.
ratify,/ˈrætɪfaɪ/,비준하다 (헌법상의 조약 체결권자가 조약에 최종적으로 동의함),The senate voted to ratify the international climate treaty.
ratify,/ˈrætɪfaɪ/,승인하다 <합의나 협정에 사인하거나 격식을 갖춘 방법으로>,Both parties met to ratify the terms of the new agreement.
wig,/wɪɡ/,가발,The actor wore a curly wig for his stage role.
excavate,/ˈekskəveɪt/,(땅을) 파다,Archaeologists began to excavate the site near the old temple.
contention,/kənˈtenʃən/,"(논쟁 등에서 말하는) 주장, 견해",Her contention is that the new policy will hurt small businesses.
mercifully,/ˈmɜːrsɪfəli/,다행히도,"Mercifully, no one was seriously hurt in the accident."
stab,/stæb/,(칼같이 뾰족한 것으로) 찌르다,The attacker tried to stab him with a kitchen knife.
admire,/ədˈmaɪər/,(사물을) 감상하다 <즐겁게 바라본다는 뜻>,We stopped to admire the stunning view from the mountaintop.
condemn,/kənˈdem/,"~가 유죄임을 보여주다, 유죄임을 시사하다",The fingerprints on the weapon seemed to condemn the suspect.
putative,/ˈpjuːtətɪv/,"추정의, 추정 상의, ~로 추정되는, 추정되고 있는 <법률 용어>",The putative father was asked to take a DNA test.
riddle,/ˈrɪdl/,수수께끼,The old man told the children a clever riddle to solve.
rigorously,/ˈrɪɡərəsli/,"엄격히, 엄밀히",Each product is rigorously tested before it reaches the market.
hypnotize,/ˈhɪpnətaɪz/,~에게 최면을 걸다,The therapist tried to hypnotize her to ease the anxiety.
retrial,/ˌriːˈtraɪəl/,(재판의) 재심 <확정판결로 사건이 종결되었으나 중대한 결함이 발견되었을 때 다시 하는 재판>,The judge ordered a retrial after new evidence emerged.
draw attention,,"관심을 끌다, 주의를 끌다",The bright poster was designed to draw attention to the event.
wield,/wiːld/,"(무기, 도구를) 휘두르다, 들다",The knight learned to wield a heavy sword in battle.
influx,/ˈɪnflʌks/,"밀어닥침, 밀려듦, 유입",The city saw a sudden influx of tourists this summer.
herbivore,/ˈɜːrbɪvɔːr/,초식 동물,A cow is a herbivore that grazes on grass all day.
labyrinth,/ˈlæbərɪnθ/,미로 <격식>,The old castle was a labyrinth of winding stone passages.
nerd,/nɜːrd/,"얼간이, 멍텅구리, 자기 분야만 아는 괴짜",He's a total computer nerd who codes every single weekend.
den,/den/,작은 거실 <손님이 왔을 때도 사용하는 living room보다는 사적인 공간>,Dad likes to read the newspaper in his cozy den.
impeccable,/ɪmˈpekəbl/,죄를 저지르지 않는 <신학 용어>,"In theology, an impeccable being is incapable of committing sin."
prevalent,/ˈprevələnt/,"(특정 시기, 장소에) 일반적인, 널리 퍼져 있는",Smartphones are prevalent among teenagers across the entire country.
vote of confidence,,신뢰의 말,Her promotion was a real vote of confidence from the boss.
salvage,/ˈsælvɪdʒ/,"(특히 재난사고로부터 재화의) 구조, 인양",The salvage of the sunken ship took several difficult months.
salvage,/ˈsælvɪdʒ/,"구해내다, 건져내다, 회수하다",They managed to salvage a few photos from the flooded house.
malleable,/ˈmæliəbl/,"(사람, 사상 등이) 영향을 잘 받는, 잘 변하는",Young children have malleable minds that absorb new ideas quickly.
malleable,/ˈmæliəbl/,"펴 늘일 수 있는, 전성이 있는, 가단성 있는","Gold is a soft, malleable metal that bends easily."
emanate,/ˈeməneɪt/,"(느낌, 특징 등이) 뿜어져 나오다",A sense of calm seemed to emanate from the quiet garden.
versatile,/ˈvɜːrsətl/,"(사물이) 다용도의, 다목적의","This versatile tool can cut, sand, and polish wood."
voracious,/vəˈreɪʃəs/,(식욕이) 왕성한,The growing boy had a voracious appetite at every meal.
enzyme,/ˈenzaɪm/,효소 <생물학 용어>,This enzyme helps break down the food in your stomach.
objectify,/əbˈdʒektɪfaɪ/,"~을 대상화하다, ~을 물건 취급하다",The advertisement was criticized for objectifying women.
preservative,/prɪˈzɜːrvətɪv/,방부제,This bread contains no artificial preservatives or added colors.
transitory,/ˈtrænsətɔːri/,"일시적인, 덧없는 <격식>","Fame can be transitory, fading long before real talent does."
mount,/maʊnt/,"~을 조직해서 시작하다, 개시하다",The activists mounted a campaign to protect the local forest.
stem,/stem/,"(~에서) 생겨나다, 기인하다, 일어나다, 유래하다",Many of her fears stem from a childhood accident.
stem,/stem/,"(흐름을) 막다, 저지하다",Doctors worked quickly to stem the bleeding from the wound.
glorify,/ˈɡlɔːrɪfaɪ/,미화하다 <주로 부정적인 어감>,The film was criticized for glorifying war and violence.
inconceivable,/ˌɪnkənˈsiːvəbl/,"상상도 할 수 없는, 생각도 할 수 없는",It's inconceivable that she would betray her closest friends.
frost,/frɔːst/,"크림을 바르다, 프로스팅을 입히다, 아이싱을 입히다 <주로 미국에서 쓰는 표현>",She carefully frosted the birthday cake with pink icing.
infidelity,/ˌɪnfɪˈdeləti/,"불륜, 외도",Their marriage fell apart after his repeated infidelity.
elephant in the room,,"껄끄러운 문제, 말하기 꺼리는 문제 <사람들이 알고는 있지만 말하기를 꺼리는 문제>","Nobody mentioned the debt, the obvious elephant in the room."
proper,/ˈprɑːpər/,엄밀한 의미의 <명사 뒤에 씀>,"The suburbs are large, but the city proper is quite small."
reframe,/ˌriːˈfreɪm/,~을 재구성하다,Try to reframe the problem as an exciting new opportunity.
rather,/ˈræðər/,"꽤, 상당히, 어느 정도","The exam was rather difficult, but I managed to pass."
bustling,/ˈbʌslɪŋ/,"부산한, 북적거리는",The market was bustling with shoppers early on Saturday morning.
anything but,,"전혀 ~하지 않은, 전혀 ~이 아닌","The task was anything but easy, despite what they promised."
walk on eggshells,,(~의) 눈치를 살살 보다,"Everyone walked on eggshells around the angry, unpredictable manager."
exclusively,/ɪkˈskluːsɪvli/,"배타적으로, 독점적으로, 오로지, 오직 ~뿐",This lounge is reserved exclusively for first-class passengers.
profess,/prəˈfes/,"(감정 등을) 고백하다, 공언하다, 천명하다",He professed his undying love for her in front of everyone.
hamper,/ˈhæmpər/,방해하다,Heavy snow hampered the rescue team's efforts on the mountain.
leave,/liːv/,(책임을 다른 사람에게) 맡기다,I'll leave the final decision entirely to you and your team.
audacious,/ɔːˈdeɪʃəs/,대담한,Her audacious plan to cross the desert alone shocked everyone.
undermine,/ˌʌndərˈmaɪn/,"(특히 자신감, 권위 등을) 약화시키다",Constant criticism can undermine a child's confidence over time.
reminiscence,/ˌremɪˈnɪsns/,"추억, 회상 <셀 수 없는 명사>",The old letters were full of warm reminiscence about their youth.
to some extent,,"어느 정도, 약간은","To some extent, I agree with your assessment of the situation."
envision,/ɪnˈvɪʒən/,"(미래의 일을) 마음속에 그리다, 상상하다",I envision a future where clean energy powers every home.
coincidental,/koʊˌɪnsɪˈdentl/,"우연의 일치인, 우연의",Their meeting at the airport was purely coincidental.
conformity,/kənˈfɔːrməti/,"(규칙, 관습 등에) 따름, 순응 <격식>",The school demands strict conformity to its dress code.
bail,/beɪl/,"급히 떠나다, 빨리 가다 <미국 구어>","The party was boring, so we decided to bail early."
bail,/beɪl/,"보석, 보석금",The judge set bail at fifty thousand dollars.
persist,/pərˈsɪst/,"집요하게 계속하다, 끈질기게 계속하다",She persisted with her questions until she got a clear answer.
coin,/kɔɪn/,(새로운 단어나 표현을) 만들다,Scientists coined a new term to describe the strange phenomenon.
status quo,/ˌstætəs ˈkwoʊ/,"현재의 상황, 현상",Many people are reluctant to challenge the comfortable status quo.
get ~ over with,,(불쾌하지만 해야 할 일) ~을 끝내다,Let's just get the dentist appointment over with today.
paralyzed,/ˈpærəlaɪzd/,마비된,The accident left him paralyzed from the waist down.
disagreeable,/ˌdɪsəˈɡriːəbl/,"불쾌한, 마음에 들지 않는, 싫은",There was a disagreeable smell coming from the old refrigerator.
killer whale,/ˈkɪlər weɪl/,범고래,A pod of killer whales swam gracefully past the boat.
natural enemy,/ˈnætʃərəl ˈenəmi/,(생물의) 천적(天敵),The mongoose is a natural enemy of the venomous cobra.
rescuer,/ˈreskjuːər/,"구조자, 구제자, 구해준 사람",The grateful hikers thanked their rescuer for the daring effort.
dip,/dɪp/,"(아래로) 내려가다, 떨어지다",The temperature will dip below freezing later tonight.
windbag,/ˈwɪndbæɡ/,쓸데없는 말을 너무 많이 하는 사람,That politician is a windbag who never actually says anything useful.
interpose,/ˌɪntərˈpoʊz/,"(대화 중에 질문, 발언을) 덧붙이다, 끼어들다",She interposed a quick question before the speaker moved on.
radiant,/ˈreɪdiənt/,"빛나는, 환한",The bride looked absolutely radiant on her wedding day.
severance,/ˈsevərəns/,"고용 계약 해지, 해고",The laid-off workers each received a generous severance package.
relegate,/ˈreləɡeɪt/,"~를 좌천시키다, 내려앉히다","After the mistake, they relegated him to a minor role."
draw on ~,,"~을 활용하다, ~에 의지하다",The novelist drew on her own childhood for the story.
beside oneself,,"(걱정, 흥분으로) 이성을 잃고, 제정신이 아닌",She was beside herself with worry when the child went missing.
beat back,,"~을 격퇴하다, ~을 물리치다",The soldiers managed to beat back the enemy's fierce attack.
allowance,/əˈlaʊəns/,용돈 <주로 미국에서 쓰는 표현>,My parents gave me a weekly allowance when I was young.
put together,,"마련하다, 준비하다",She put together a wonderful dinner for the whole family.
rerun,/ˈriːrʌn/,(텔레비전 프로의) 재방송,On rainy days I love watching reruns of old sitcoms.
spontaneous,/spɑːnˈteɪniəs/,(미리 계획되거나 준비된 것이 아니라) 즉흥적인,We took a spontaneous road trip along the coast last weekend.
dictatorship,/dɪkˈteɪtərʃɪp/,"독재 국가, 독재 정권 <셀 수 있는 명사>",The country suffered for decades under a brutal dictatorship.
punchline,/ˈpʌntʃlaɪn/,"결정적인 한 방, 급소를 찌르는 말, 핵심이 되는 구절 <유머의 핵심 부분>",Everyone laughed loudly when he finally delivered the punchline.
what is the big deal,,"그게 뭐가 그렇게 중요해?, 그래서 어쨌단 거야?",So I forgot to call; what is the big deal?
diabetes,/ˌdaɪəˈbiːtiːz/,당뇨병,His doctor warned him that too much sugar could cause diabetes.
give way to ~,,"(감정, 눈물 등에) ~에 못 이기다, 무너지다",She finally gave way to tears at the funeral.
succulent,/ˈsʌkjələnt/,"(과일, 채소, 고기가) 즙이 많은 <호감>","The peach was ripe, sweet, and wonderfully succulent."
scarce,/skers/,"부족한, 드문, 희귀한",Fresh water became scarce during the long summer drought.
excruciating,/ɪkˈskruːʃieɪtɪŋ/,(육체적 또는 정신적으로) 몹시 고통스러운,The pain in his broken leg was absolutely excruciating.
excruciating,/ɪkˈskruːʃieɪtɪŋ/,"(수치, 어색함, 지루함 등이) 극심한",The three-hour lecture was excruciating from start to finish.
accusation,/ˌækjuˈzeɪʃən/,비난,He strongly denied the accusation that he had cheated.
longevity,/lɔːnˈdʒevəti/,수명,Regular exercise and good diet can improve your longevity.
tacit,/ˈtæsɪt/,"암묵적인, 무언의",There was a tacit agreement between them never to discuss it.
benefactor,/ˈbenɪfæktər/,"(학교, 자선단체 등의) 후원자 <격식>",An anonymous benefactor donated millions to the children's hospital.
repressive,/rɪˈpresɪv/,"(제도, 체제, 정부 등이) 억압적인, 탄압하는",The repressive regime jailed anyone who dared to protest.
patriarchal,/ˌpeɪtriˈɑːrkl/,"가부장적인, 가부장제의","She grew up in a strict, patriarchal household."
peril,/ˈperəl/,(심각한) 위험,The sailors faced great peril during the violent storm.
patio,/ˈpætioʊ/,"문밖 테라스, 파티오 <스페인식 주택의 안뜰, 중정(中庭)을 가리킴>",We had breakfast outside on the sunny patio this morning.
out,/aʊt/,"(이유를 나타내어) ~에서, ~때문에",She helped the stranger out of pure kindness.
stance,/stæns/,"(어떤 일에 대한 공개적인) 입장, 태도",The senator took a firm stance against the new tax.
student body president,/ˈstuːdnt ˈbɑːdi ˈprezɪdənt/,총학생회장,She was elected student body president in her senior year.
marble,/ˈmɑːrbl/,(아이들이 가지고 노는) 구슬,The boys played a game with colorful glass marbles.
